Tenor,spread_1m_3m,spread_10y_12y,spread_12y_15y,spread_15y_20y,fly_1m_3m_6m,fly_3m_6m_9m,fly_6m_9m_1y,fly_9m_1y_18m,fly_2y_3y_5y,fly_5y_7y_10y,fly_10y_12y_15y,fly_12y_15y_20y
2014-02-17,2.050000000000018,8.000000000000007,11.99999999999992,12.00000000000001,9.949999999999903,2.000000000000046,-2.050000000000018,26.05000000000004,24.0000000000002,8.000000000000185,3.999999999999915,1.77635683940025e-13
2014-02-18,2.050000000000018,9.000000000000075,9.999999999999964,13.99999999999997,10.39999999999992,1.550000000000029,-0.5000000000000782,24.50000000000001,25.99999999999998,4.999999999999893,0.999999999999801,3.999999999999915
2014-02-19,2.000000000000002,8.499999999999996,10.99999999999994,12.99999999999999,11.00000000000003,3.000000000000025,-3.000000000000025,28.00000000000002,24.00000000000002,7.500000000000107,2.500000000000036,2.000000000000135
2014-02-20,0.0,8.000000000000007,10.50000000000004,10.99999999999994,14.99999999999995,0.0,1.000000000000068,19.00000000000004,25.99999999999998,2.999999999999936,2.500000000000036,0.4999999999999005
2014-02-21,1.000000000000023,9.999999999999964,8.499999999999996,11.00000000000003,14.99999999999995,8.881784197001252e-14,-4.000000000000004,28.00000000000002,26.99999999999996,-6.00000000000005,-1.499999999999879,2.500000000000036
2014-02-24,3.000000000000025,9.000000000000075,9.999999999999964,11.50000000000002,11.05,1.400000000000023,-0.9500000000000064,25.49999999999999,25.99999999999998,-7.000000000000028,0.9999999999999787,1.500000000000057
2014-02-25,5.000000000000027,8.999999999999986,10.00000000000005,11.49999999999993,8.499999999999908,2.500000000000036,-2.000000000000046,26.00000000000007,24.00000000000002,-9.999999999999964,1.000000000000156,1.499999999999879
2014-02-26,6.999999999999984,9.999999999999964,8.499999999999996,11.00000000000003,6.49999999999995,3.000000000000025,-3.500000000000014,28.49999999999993,22.00000000000006,-8.499999999999908,-1.500000000000057,2.500000000000036
2014-02-27,5.500000000000016,8.499999999999996,9.500000000000064,11.49999999999993,8.499999999999996,1.499999999999968,2.500000000000036,21.49999999999999,20.00000000000011,-10.99999999999994,0.9999999999999787,1.99999999999978
2014-02-28,6.000000000000005,11.00000000000003,7.499999999999929,11.00000000000003,5.999999999999961,6.99999999999994,-2.999999999999936,22.99999999999995,20.00000000000011,-5.999999999999872,-3.500000000000192,3.500000000000192
2014-03-03,6.499999999999995,8.499999999999996,10.50000000000004,10.99999999999994,5.50000000000006,5.999999999999961,-1.999999999999957,23.99999999999993,21.99999999999989,-4.499999999999993,2.000000000000135,0.4999999999999005
2014-03-04,6.000000000000005,8.999999999999986,9.000000000000075,11.49999999999993,6.99999999999994,4.000000000000004,-0.9999999999999787,21.50000000000007,23.00000000000004,-7.000000000000028,1.77635683940025e-13,2.499999999999858
2014-03-05,3.449999999999998,8.999999999999986,9.999999999999964,11.50000000000002,12.04999999999998,5.499999999999972,-8.000000000000007,25.49999999999999,17.50000000000007,-12.0000000000001,0.9999999999999787,1.500000000000057
2014-03-06,5.549999999999988,8.999999999999986,10.00000000000005,11.50000000000002,9.40000000000003,5.049999999999955,-6.99999999999994,22.49999999999996,17.99999999999997,-12.0000000000001,0.9999999999999787,1.500000000000057
2014-03-07,5.950000000000033,8.000000000000007,10.00000000000005,11.49999999999993,7.54999999999999,7.000000000000028,-4.499999999999993,21.0,18.00000000000015,-8.999999999999986,2.000000000000135,1.499999999999879
2014-03-10,4.95000000000001,8.999999999999986,9.000000000000075,10.99999999999994,11.09999999999998,3.900000000000059,-0.9500000000000064,15.00000000000004,19.99999999999993,-8.999999999999986,1.77635683940025e-13,1.999999999999957
2014-03-11,5.000000000000027,9.499999999999975,8.000000000000007,9.999999999999964,14.04999999999994,0.4000000000000448,3.049999999999997,10.99999999999994,20.00000000000011,-10.50000000000004,-1.500000000000057,1.999999999999957
2014-03-12,4.500000000000037,9.000000000000075,8.999999999999986,11.50000000000002,18.49999999999996,-3.000000000000025,3.000000000000025,8.999999999999986,19.99999999999993,-8.999999999999986,-1.77635683940025e-13,2.500000000000036
2014-03-13,6.950000000000012,8.999999999999986,9.499999999999975,11.00000000000003,13.04999999999996,8.881784197001252e-14,4.000000000000004,11.00000000000012,19.99999999999993,-10.99999999999994,0.5000000000000782,1.500000000000057
2014-03-14,6.499999999999995,10.00000000000005,8.000000000000007,11.49999999999993,14.50000000000005,-0.9999999999999787,3.000000000000025,13.00000000000008,19.99999999999993,-8.999999999999986,-2.000000000000135,3.499999999999837
2014-03-17,6.000000000000005,8.999999999999986,8.999999999999986,12.5,12.99999999999999,2.000000000000046,2.450000000000063,11.5499999999999,19.00000000000013,-10.99999999999994,0.0,3.500000000000014
